clip_id,split,subject_id,engagement,frame_path,status
5912920156.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920156.jpg,ok
5912920158.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920158.jpg,ok
5912920159.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920159.jpg,ok
5912920160.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920160.jpg,ok
5912920163.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920163.jpg,ok
5912920167.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920167.jpg,ok
5912920168.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920168.jpg,ok
5912920169.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920169.jpg,ok
5912920170.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920170.jpg,ok
5912920171.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920171.jpg,ok
5912920172.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920172.jpg,ok
591292019.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/591292019.jpg,ok
591292021.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/591292021.jpg,ok
5912920211.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920211.jpg,ok
5912920212.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920212.jpg,ok
5912920213.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920213.jpg,ok
5912920216.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920216.jpg,ok
5912920217.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920217.jpg,ok
5912920220.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920220.jpg,ok
5912920222.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920222.jpg,ok
5912920223.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920223.jpg,ok
5912920225.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920225.jpg,ok
5912920227.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920227.jpg,ok
5912920228.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920228.jpg,ok
5912920230.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920230.jpg,ok
5912920231.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920231.jpg,ok
5912920233.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920233.jpg,ok
5912920234.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920234.jpg,ok
5912920235.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920235.jpg,ok
5912920236.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920236.jpg,ok
5912920239.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920239.jpg,ok
591292024.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/591292024.jpg,ok
5912920240.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920240.jpg,ok
5912920241.avi,Validation,591292,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920241.jpg,ok
5912920242.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920242.jpg,ok
5912920243.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920243.jpg,ok
5912920244.avi,Validation,591292,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Validation/5912920244.jpg,ok
826412010.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412010.jpg,ok
8264120110.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120110.jpg,ok
8264120111.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120111.jpg,ok
8264120112.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120112.jpg,ok
8264120113.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120113.jpg,ok
8264120116.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120116.jpg,ok
8264120117.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120117.jpg,ok
8264120119.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120119.jpg,ok
8264120120.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120120.jpg,ok
8264120121.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120121.jpg,ok
8264120122.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120122.jpg,ok
8264120123.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120123.jpg,ok
8264120124.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120124.jpg,ok
8264120125.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120125.jpg,ok
8264120126.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120126.jpg,ok
8264120127.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120127.jpg,ok
826412013.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412013.jpg,ok
8264120131.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120131.jpg,ok
8264120132.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120132.jpg,ok
8264120136.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120136.jpg,ok
8264120139.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120139.jpg,ok
8264120141.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120141.jpg,ok
8264120144.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120144.jpg,ok
8264120145.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120145.jpg,ok
8264120146.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120146.jpg,ok
8264120149.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120149.jpg,ok
8264120150.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120150.jpg,ok
8264120156.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120156.jpg,ok
8264120157.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120157.jpg,ok
8264120159.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120159.jpg,ok
8264120165.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120165.jpg,ok
8264120166.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120166.jpg,ok
8264120169.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120169.jpg,ok
826412017.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412017.jpg,ok
826412018.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412018.jpg,ok
826412019.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412019.jpg,ok
8264120210.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120210.jpg,ok
8264120211.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120211.jpg,ok
8264120213.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120213.jpg,ok
8264120215.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120215.jpg,ok
8264120216.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120216.jpg,ok
8264120218.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120218.jpg,ok
8264120219.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120219.jpg,ok
8264120220.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120220.jpg,ok
8264120221.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120221.jpg,ok
8264120223.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120223.jpg,ok
8264120224.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120224.jpg,ok
8264120227.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120227.jpg,ok
8264120228.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120228.jpg,ok
8264120229.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120229.jpg,ok
826412023.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412023.jpg,ok
8264120231.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120231.jpg,ok
8264120232.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120232.jpg,ok
8264120233.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120233.jpg,ok
8264120234.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120234.jpg,ok
8264120239.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120239.jpg,ok
826412024.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412024.jpg,ok
8264120240.avi,Test,826412,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120240.jpg,ok
8264120241.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120241.jpg,ok
8264120242.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120242.jpg,ok
8264120243.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120243.jpg,ok
8264120245.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120245.jpg,ok
8264120247.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120247.jpg,ok
8264120248.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120248.jpg,ok
8264120249.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120249.jpg,ok
826412025.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412025.jpg,ok
8264120254.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120254.jpg,ok
8264120256.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120256.jpg,ok
8264120257.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120257.jpg,ok
8264120258.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120258.jpg,ok
8264120261.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120261.jpg,ok
8264120262.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120262.jpg,ok
8264120263.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120263.jpg,ok
8264120265.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120265.jpg,ok
8264120266.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120266.jpg,ok
8264120268.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120268.jpg,ok
8264120269.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120269.jpg,ok
826412027.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/826412027.jpg,ok
8264120274.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120274.jpg,ok
8264120275.avi,Test,826412,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120275.jpg,ok
8264120279.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120279.jpg,ok
8264120280.avi,Test,826412,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120280.jpg,ok
8264120282.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120282.jpg,ok
8264120284.avi,Test,826412,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8264120284.jpg,ok
88265401100.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401100.jpg,ok
88265401130.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401130.jpg,ok
88265401140.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401140.jpg,ok
88265401150.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401150.jpg,ok
88265401160.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401160.jpg,ok
88265401170.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401170.jpg,ok
88265401190.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401190.jpg,ok
8826540120.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540120.jpg,ok
88265401200.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401200.jpg,ok
88265401240.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401240.jpg,ok
88265401260.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401260.jpg,ok
88265401270.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401270.jpg,ok
88265401280.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401280.jpg,ok
88265401300.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401300.jpg,ok
88265401320.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401320.jpg,ok
88265401350.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401350.jpg,ok
88265401360.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401360.jpg,ok
88265401380.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401380.jpg,ok
88265401390.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401390.jpg,ok
88265401400.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401400.jpg,ok
88265401410.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401410.jpg,ok
88265401420.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401420.jpg,ok
88265401430.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401430.jpg,ok
88265401450.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401450.jpg,ok
88265401470.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401470.jpg,ok
88265401480.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401480.jpg,ok
88265401490.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401490.jpg,ok
8826540150.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540150.jpg,ok
88265401520.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401520.jpg,ok
88265401550.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401550.jpg,ok
88265401630.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401630.jpg,ok
88265401640.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401640.jpg,ok
88265401660.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401660.jpg,ok
88265401690.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401690.jpg,ok
8826540170.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540170.jpg,ok
88265401730.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401730.jpg,ok
88265401740.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401740.jpg,ok
88265401750.mp4,Test,882654,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265401750.jpg,ok
8826540180.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540180.jpg,ok
88265402120.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402120.jpg,ok
88265402150.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402150.jpg,ok
88265402160.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402160.jpg,ok
88265402170.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402170.jpg,ok
88265402180.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402180.jpg,ok
88265402190.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402190.jpg,ok
88265402200.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402200.jpg,ok
88265402230.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402230.jpg,ok
88265402240.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402240.jpg,ok
88265402270.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402270.jpg,ok
8826540230.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540230.jpg,ok
88265402300.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402300.jpg,ok
88265402310.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402310.jpg,ok
88265402320.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402320.jpg,ok
88265402330.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402330.jpg,ok
88265402340.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402340.jpg,ok
88265402350.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402350.jpg,ok
88265402370.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402370.jpg,ok
88265402380.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402380.jpg,ok
8826540240.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540240.jpg,ok
88265402400.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402400.jpg,ok
88265402420.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402420.jpg,ok
88265402440.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402440.jpg,ok
88265402450.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402450.jpg,ok
88265402480.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402480.jpg,ok
88265402490.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402490.jpg,ok
88265402500.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402500.jpg,ok
88265402520.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402520.jpg,ok
88265402540.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402540.jpg,ok
88265402570.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402570.jpg,ok
88265402580.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402580.jpg,ok
88265402590.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402590.jpg,ok
8826540260.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540260.jpg,ok
88265402600.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402600.jpg,ok
88265402630.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402630.jpg,ok
88265402660.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402660.jpg,ok
88265402690.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402690.jpg,ok
8826540270.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540270.jpg,ok
88265402700.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402700.jpg,ok
88265402770.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402770.jpg,ok
88265402780.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402780.jpg,ok
88265402790.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402790.jpg,ok
8826540280.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540280.jpg,ok
88265402800.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402800.jpg,ok
88265402810.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402810.jpg,ok
88265402820.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402820.jpg,ok
88265402840.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402840.jpg,ok
88265402850.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402850.jpg,ok
88265402880.mp4,Test,882654,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402880.jpg,ok
88265402890.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402890.jpg,ok
8826540290.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/8826540290.jpg,ok
88265402900.mp4,Test,882654,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/88265402900.jpg,ok
907001100.mp4,Test,907001,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/907001100.jpg,ok
9070011010.mp4,Test,907001,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/9070011010.jpg,ok
9070011020.mp4,Test,907001,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/9070011020.jpg,ok
9070011060.mp4,Test,907001,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/9070011060.jpg,ok
9070011090.mp4,Test,907001,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/9070011090.jpg,ok
907001110.mp4,Test,907001,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/907001110.jpg,ok
9070011110.mp4,Test,907001,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Test/9070011110.jpg,ok
