index,image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
655,1283043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283043.png,3,0,0,,0
656,1290003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290003.png,3,0,0,,0
657,1290006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290006.png,2,0,0,,0
658,1290007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290007.png,3,0,0,,0
659,1290013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290013.png,3,2,2,,0
660,1290017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290017.png,3,0,0,,0
661,1290019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290019.png,3,0,0,,0
662,1292015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292015.png,3,0,0,,0
663,1292011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292011.png,2,0,0,,0
664,1292017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292017.png,3,3,3,,0
665,1294005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1294005.png,3,3,3,,0
666,1294013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1294013.png,3,0,0,,0
667,1296001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296001.png,3,3,3,,0
668,1296002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296002.png,2,3,3,,0
669,1296008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296008.png,2,0,0,,0
670,1296009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296009.png,2,0,0,,0
671,1296013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296013.png,3,3,3,,0
672,1296015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296015.png,3,3,3,,0
673,1296026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296026.png,3,0,0,,0
674,1296028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296028.png,3,0,0,,0
675,1296033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296033.png,3,0,0,,0
676,1296032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296032.png,3,3,3,,0
677,1296036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296036.png,3,0,0,,0
678,1297001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297001.png,3,0,0,,0
679,1297003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297003.png,3,0,0,,0
680,1297004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297004.png,3,2,2,,0
681,1297011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297011.png,3,2,2,,0
682,1297016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297016.png,3,3,3,,0
683,1297030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297030.png,3,3,3,,0
684,1297032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297032.png,3,2,2,,0
685,1297035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297035.png,3,3,3,,0
686,1298008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298008.png,3,3,3,,0
687,1298014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298014.png,3,0,0,,0
688,1298032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298032.png,3,0,0,,0
689,1298039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298039.png,3,3,3,,0
690,1298041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298041.png,3,3,3,,0
691,1298051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298051.png,3,3,3,,0
692,1298058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298058.png,3,3,3,,0
693,1298059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298059.png,3,3,3,,0
694,1301003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301003.png,2,0,0,,0
695,1301006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301006.png,3,3,3,,0
696,1301015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301015.png,3,3,3,,0
697,1301022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301022.png,3,3,3,,0
698,1302006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1302006.png,3,3,3,,0
699,1302018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1302018.png,3,0,0,,0
700,1303003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303003.png,3,0,0,,0
701,1303006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303006.png,3,0,0,,0
702,1303008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303008.png,3,0,0,,0
703,1303016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303016.png,3,3,3,,0
704,1303017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303017.png,3,3,3,,0
705,1303031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303031.png,3,3,3,,0
706,1304005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304005.png,2,2,2,,0
707,1304013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304013.png,2,3,3,,0
708,1304011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304011.png,3,3,3,,0
709,1304019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304019.png,3,0,0,,0
710,1304022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304022.png,3,3,3,,0
711,1305022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1305022.png,3,3,3,,0
712,1307005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1307005.png,3,3,3,,0
713,1305009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1305009.png,3,0,0,,0
714,1309022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1309022.png,2,0,0,,0
715,1309037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1309037.png,3,3,3,,0
716,1310003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310003.png,3,3,3,,0
717,1310004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310004.png,3,3,3,,0
718,1310007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310007.png,3,0,0,,0
719,1310012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310012.png,2,2,2,,0
720,1310017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310017.png,3,0,0,,0
721,1310023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310023.png,3,2,2,,0
722,1311017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311017.png,3,0,0,,0
723,1311023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311023.png,3,0,0,,0
724,1312024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312024.png,3,0,0,,0
725,1312025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312025.png,3,3,3,,0
726,1312026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312026.png,3,0,0,,0
727,1312037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312037.png,3,0,0,,0
728,1313021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313021.png,3,3,3,,0
729,1313018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313018.png,3,0,0,,0
730,1313023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313023.png,3,0,0,,0
731,1313024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313024.png,3,3,3,,0
732,1313032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313032.png,3,0,0,,0
733,1313036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313036.png,3,0,0,,0
734,1313038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313038.png,3,2,2,,0
735,1313039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313039.png,3,3,3,,0
736,1313041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313041.png,3,0,0,,0
737,1313047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313047.png,3,0,0,,0
738,1313050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313050.png,3,3,3,,0
739,1314006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314006.png,3,3,3,,0
740,1314010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314010.png,3,3,3,,0
741,1314021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314021.png,3,0,0,,0
742,1314027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314027.png,3,0,0,,0
743,1314044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314044.png,3,3,3,,0
744,1314052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314052.png,3,3,3,,0
745,1314046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314046.png,3,3,3,,0
746,1314054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314054.png,3,3,3,,0
747,1314055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314055.png,3,3,3,,0
748,1315002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1315002.png,3,2,2,,0
749,13160019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160019.png,3,0,0,,0
750,13160017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160017.png,3,3,3,,0
751,13160025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160025.png,3,3,3,,0
752,13160037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160037.png,3,3,3,,0
753,13160042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160042.png,3,3,3,,0
754,1317015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317015.png,3,3,3,,0
755,1317028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317028.png,3,3,3,,0
756,1317045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317045.png,3,3,3,,0
757,1318012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318012.png,3,3,3,,0
758,1318013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318013.png,3,3,3,,0
759,1318026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318026.png,3,3,3,,0
760,1319002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319002.png,3,3,3,,0
761,1319003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319003.png,2,3,3,,0
762,1319006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319006.png,3,0,0,,0
763,1319007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319007.png,3,3,3,,0
764,1319008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319008.png,3,3,3,,0
765,1319022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319022.png,3,0,0,,0
766,1319029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319029.png,3,3,3,,0
767,1320014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320014.png,3,3,3,,0
768,1320016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320016.png,3,0,0,,0
769,1320023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320023.png,3,3,3,,0
770,1320024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320024.png,3,3,3,,0
771,1320030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320030.png,3,0,0,,0
772,1320032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320032.png,3,3,3,,0
773,1320039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320039.png,3,3,3,,0
774,1320047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320047.png,3,3,3,,0
775,1320062.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320062.png,2,3,3,,0
776,13210004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210004.png,2,0,0,,0
777,13210005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210005.png,2,0,0,,0
778,13210012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210012.png,3,0,0,,0
779,13210018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210018.png,3,3,3,,0
780,13210031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210031.png,2,3,3,,0
781,13210038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210038.png,3,3,3,,0
782,13210039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210039.png,3,0,0,,0
783,13210040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210040.png,3,3,3,,0
784,1322001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322001.png,3,3,3,,0
785,1322004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322004.png,3,0,0,,0
786,1322006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322006.png,2,0,0,,0
787,1322014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322014.png,2,0,0,,0
788,1322009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322009.png,3,0,0,,0
789,1322025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322025.png,3,3,3,,0
790,1322033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322033.png,3,0,0,,0
791,1322021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322021.png,3,3,3,,0
792,1325002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325002.png,3,0,0,,0
793,1325003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325003.png,3,0,0,,0
794,1325005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325005.png,2,0,0,,0
795,1325006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325006.png,2,0,0,,0
796,1325025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325025.png,3,3,3,,0
797,1325030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325030.png,3,0,0,,0
798,1325031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325031.png,3,3,3,,0
799,1325034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325034.png,3,3,3,,0
800,1325038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325038.png,3,3,3,,0
801,1325047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325047.png,3,3,3,,0
802,1325053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325053.png,3,3,3,,0
803,1329015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1329015.png,3,3,3,,0
804,1329024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1329024.png,3,3,3,,0
805,1330016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330016.png,3,0,0,,0
806,1330037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330037.png,3,3,3,,0
807,1330041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330041.png,2,0,0,,0
808,1330044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330044.png,3,3,3,,0
809,1330048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330048.png,3,0,0,,0
810,1331001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331001.png,3,3,3,,0
811,1331003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331003.png,3,3,3,,0
812,1331018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331018.png,3,3,3,,0
813,1331022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331022.png,3,3,3,,0
814,1331034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331034.png,2,2,2,,0
815,1331044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331044.png,3,0,0,,0
816,1332001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332001.png,2,0,0,,0
817,1332007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332007.png,3,0,0,,0
818,1332009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332009.png,3,3,3,,0
819,1332015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332015.png,3,0,0,,0
820,1332016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332016.png,3,3,3,,0
821,1332029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332029.png,3,3,3,,0
822,1332030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332030.png,3,3,3,,0
823,1332034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332034.png,3,0,0,,0
824,1332036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332036.png,3,2,2,,0
825,1332049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332049.png,3,0,0,,0
826,1332040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332040.png,3,3,3,,0
827,1333035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333035.png,3,3,3,,0
828,1333038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333038.png,3,3,3,,0
829,1333045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333045.png,3,3,3,,0
830,1333048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333048.png,3,3,3,,0
831,1333050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333050.png,3,3,3,,0
832,1335003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335003.png,2,2,2,,0
833,1335004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335004.png,3,3,3,,0
834,1335010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335010.png,3,0,0,,0
835,1335017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335017.png,3,0,0,,0
836,1340003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340003.png,3,3,3,,0
837,1335020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335020.png,3,0,0,,0
838,1340005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340005.png,3,2,2,,0
839,1340007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340007.png,3,3,3,,0
840,1340010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340010.png,3,3,3,,0
841,1340012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340012.png,2,2,2,,0
842,1340013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340013.png,3,3,3,,0
843,1340018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340018.png,2,0,0,,0
844,1340019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340019.png,3,0,0,,0
845,1358005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358005.png,3,3,3,,0
846,1358006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358006.png,2,0,0,,0
847,1358011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358011.png,2,2,2,,0
848,1358019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358019.png,3,0,0,,0
849,1358020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358020.png,3,3,3,,0
850,1363012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363012.png,2,2,2,,0
851,1363017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363017.png,3,2,2,,0
852,1363018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363018.png,3,0,0,,0
853,1363025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363025.png,3,3,3,,0
854,1363032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363032.png,3,3,3,,0
855,1363041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363041.png,3,0,0,,0
856,1363034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363034.png,3,3,3,,0
857,1367001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367001.png,2,0,0,,0
858,1367003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367003.png,3,0,0,,0
859,1367006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367006.png,2,2,2,,0
860,1379041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1379041.png,2,2,2,,0
861,1379035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1379035.png,2,2,2,,0
862,1395005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395005.png,2,2,"The image shows a classroom setting where students are seated at desks. Based on their body language and engagement, I would rate the overall classroom's engagement as follows:

- Students in the foreground who appear to be actively engaged in an activity (writing or drawing) would receive a 3 for being actively focused and alert.
- The students in the background are more passive, with some leaning over their desks and others looking at something off-camera. This would suggest a mix of engagement levels, with some students being more attentive than others. Therefore, I would rate this group as a 2 for being passively present but not fully focused on the activity.

Please note that this assessment is based solely on the visible body language and does not take into account the quality or nature of the educational activity taking place.",,0
863,1395008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395008.png,2,0,"The image shows a classroom setting where students are engaged in various activities. Based on their body language and behaviors, I would rate the overall engagement as follows:

- Students at desks who appear to be working on tasks: 2 (attentive and following along)
- Students standing up and interacting with each other or materials: 3 (actively focused and alert)
- Students in the foreground who seem to be looking at something off-camera: 0 (distracted and disinterested)

The overall engagement level of the classroom seems to be a mix of attentive and passive, with some students actively engaged in their tasks while others are less focused.",,0
864,1399008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399008.png,2,0,0,,0
865,1395010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395010.png,2,2,2,,0
866,1399009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399009.png,2,2,2,,0
867,1399010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399010.png,2,2,2,,0
868,1399026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399026.png,2,0,0,,0
869,1399027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399027.png,2,2,2,,0
870,1424001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424001.png,2,2,2,,0
871,1424002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424002.png,2,0,0,,0
872,1424036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424036.png,2,2,2,,0
