image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
1301015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301015.png,3,2,2,,0
1301022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301022.png,3,2,2,,0
1302006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1302006.png,3,2,2,,0
1302018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1302018.png,3,2,2,,0
1303003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303003.png,3,2,2,,0
1303006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303006.png,3,2,2,,0
1303008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303008.png,3,2,2,,0
1303016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303016.png,3,2,2,,0
1303017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303017.png,3,2,2,,0
1303031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1303031.png,3,2,2,,0
1304005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304005.png,2,2,2,,0
1304013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304013.png,2,2,2,,0
1304011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304011.png,3,2,4,,0
1304019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304019.png,3,2,2,,0
1304022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1304022.png,3,2,2,,0
1305022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1305022.png,3,2,2,,0
1307005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1307005.png,3,2,2,,0
1305009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1305009.png,3,2,2,,0
1309022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1309022.png,2,2,2,,0
1309037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1309037.png,3,2,2,,0
1310003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310003.png,3,2,2,,0
1310004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310004.png,3,2,2,,0
1310007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310007.png,3,2,2,,0
1310012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310012.png,2,2,2,,0
1310017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310017.png,3,2,2,,0
1310023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1310023.png,3,2,2,,0
1311017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311017.png,3,2,2,,0
1311023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311023.png,3,2,4,,0
1312024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312024.png,3,2,2,,0
1312025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312025.png,3,2,2,,0
1312026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312026.png,3,2,2,,0
1312037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312037.png,3,2,2,,0
1313021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313021.png,3,2,2,,0
1313018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313018.png,3,2,4,,0
1313023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313023.png,3,2,2,,0
1313024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313024.png,3,2,4,,0
1313032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313032.png,3,2,2,,0
1313036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313036.png,3,2,2,,0
1313038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313038.png,3,2,2,,0
1313039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313039.png,3,2,2,,0
1313041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313041.png,3,2,2,,0
1313047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313047.png,3,2,4,,0
1313050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313050.png,3,2,2,,0
1314006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314006.png,3,2,2,,0
1314010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314010.png,3,2,2,,0
1314021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314021.png,3,2,2,,0
1314027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314027.png,3,2,4,,0
1314044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314044.png,3,2,2,,0
1314052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314052.png,3,2,4,,0
1314046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314046.png,3,2,2,,0
1314054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314054.png,3,2,4,,0
1314055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314055.png,3,2,2,,0
1315002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1315002.png,3,2,2,,0
13160019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160019.png,3,2,2,,0
13160017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160017.png,3,2,2,,0
13160025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160025.png,3,2,2,,0
13160037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160037.png,3,2,4,,0
13160042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160042.png,3,2,2,,0
1317015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317015.png,3,2,2,,0
1317028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317028.png,3,2,2,,0
1317045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317045.png,3,2,2,,0
1318012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318012.png,3,2,4,,0
1318013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318013.png,3,2,2,,0
1318026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318026.png,3,2,4,,0
1319002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319002.png,3,2,2,,0
1319003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319003.png,2,2,2,,0
1319006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319006.png,3,2,2,,0
1319007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319007.png,3,2,2,,0
1319008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319008.png,3,2,2,,0
1319022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319022.png,3,2,2,,0
1319029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319029.png,3,2,2,,0
1320014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320014.png,3,2,2,,0
1320016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320016.png,3,2,2,,0
1320023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320023.png,3,2,2,,0
1320024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320024.png,3,2,2,,0
1320030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320030.png,3,2,2,,0
1320032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320032.png,3,2,2,,0
1320039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320039.png,3,2,2,,0
1320047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320047.png,3,2,2,,0
1320062.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320062.png,2,2,4,,0
13210004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210004.png,2,2,2,,0
13210005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210005.png,2,2,2,,0
13210012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210012.png,3,2,2,,0
13210018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210018.png,3,2,4,,0
13210031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210031.png,2,2,2,,0
13210038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210038.png,3,2,2,,0
13210039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210039.png,3,2,2,,0
13210040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210040.png,3,2,2,,0
1322001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322001.png,3,2,2,,0
1322004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322004.png,3,2,2,,0
1322006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322006.png,2,2,2,,0
1322014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322014.png,2,2,2,,0
1322009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322009.png,3,2,2,,0
1322025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322025.png,3,2,2,,0
1322033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322033.png,3,2,2,,0
1322021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322021.png,3,2,2,,0
1325002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325002.png,3,2,2,,0
1325003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325003.png,3,2,2,,0
1325005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325005.png,2,2,2,,0
1325006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325006.png,2,2,2,,0
1325025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325025.png,3,2,2,,0
1325030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325030.png,3,2,2,,0
1325031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325031.png,3,2,4,,0
1325034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325034.png,3,2,2,,0
1325038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325038.png,3,2,2,,0
1325047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325047.png,3,2,2,,0
1325053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325053.png,3,2,2,,0
1329015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1329015.png,3,2,2,,0
1329024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1329024.png,3,2,2,,0
1330016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330016.png,3,2,2,,0
1330037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330037.png,3,2,2,,0
1330041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330041.png,2,2,2,,0
1330044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330044.png,3,2,2,,0
1330048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1330048.png,3,2,2,,0
1331001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331001.png,3,2,4,,0
1331003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331003.png,3,2,2,,0
1331018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331018.png,3,2,2,,0
1331022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331022.png,3,2,2,,0
1331034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331034.png,2,2,2,,0
1331044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1331044.png,3,2,2,,0
1332001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332001.png,2,2,2,,0
1332007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332007.png,3,2,2,,0
1332009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332009.png,3,2,2,,0
1332015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332015.png,3,2,4,,0
1332016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332016.png,3,2,4,,0
1332029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332029.png,3,2,2,,0
1332030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332030.png,3,2,2,,0
1332034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332034.png,3,2,2,,0
1332036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332036.png,3,2,2,,0
1332049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332049.png,3,2,2,,0
1332040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1332040.png,3,2,4,,0
1333035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333035.png,3,2,2,,0
1333038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333038.png,3,2,2,,0
1333045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333045.png,3,2,2,,0
1333048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333048.png,3,2,2,,0
1333050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1333050.png,3,2,2,,0
1335003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335003.png,2,2,2,,0
1335004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335004.png,3,2,2,,0
1335010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335010.png,3,2,2,,0
1335017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335017.png,3,2,2,,0
1340003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340003.png,3,2,2,,0
1335020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1335020.png,3,2,2,,0
1340005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340005.png,3,2,2,,0
1340007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340007.png,3,2,2,,0
1340010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340010.png,3,2,2,,0
1340012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340012.png,2,2,2,,0
1340013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340013.png,3,2,2,,0
1340018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340018.png,2,2,2,,0
1340019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1340019.png,3,2,2,,0
1358005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358005.png,3,2,4,,0
1358006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358006.png,2,2,2,,0
1358011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358011.png,2,2,2,,0
1358019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358019.png,3,2,4,,0
1358020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1358020.png,3,2,4,,0
1363012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363012.png,2,2,2,,0
1363017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363017.png,3,2,2,,0
1363018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363018.png,3,2,2,,0
1363025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363025.png,3,2,2,,0
1363032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363032.png,3,2,2,,0
1363041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363041.png,3,2,2,,0
1363034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1363034.png,3,2,2,,0
1367001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367001.png,2,2,2,,0
1367003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367003.png,3,2,2,,0
1367006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1367006.png,2,2,2,,0
1379041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1379041.png,2,2,2,,0
1379035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1379035.png,2,2,2,,0
1395005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395005.png,2,2,2,,0
1395008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395008.png,2,2,2,,0
1399008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399008.png,2,2,2,,0
1395010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1395010.png,2,2,4,,0
1399009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399009.png,2,2,2,,0
1399010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399010.png,2,2,2,,0
1399026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399026.png,2,2,2,,0
1399027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1399027.png,2,2,2,,0
1424001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424001.png,2,2,2,,0
1424002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424002.png,2,2,2,,0
1424036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1424036.png,2,2,2,,0
1427005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1427005.png,2,2,2,,0
1429002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429002.png,2,2,2,,0
1429021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429021.png,2,2,2,,0
1429022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429022.png,2,2,2,,0
1429024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429024.png,2,2,2,,0
1429026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429026.png,2,2,2,,0
1429029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429029.png,2,2,2,,0
1429033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429033.png,2,2,2,,0
1429035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1429035.png,2,2,2,,0
1431001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1431001.png,2,2,4,,0
1431004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1431004.png,2,2,2,,0
1431010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1431010.png,2,2,2,,0
1431013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1431013.png,2,2,4,,0
1431015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1431015.png,2,2,2,,0
1433002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1433002.png,2,2,2,,0
1433005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1433005.png,2,2,2,,0
1433010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1433010.png,2,2,2,,0
1433011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1433011.png,2,2,2,,0
1433016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1433016.png,2,2,2,,0
2110008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/2110008.png,3,2,2,,0
2110014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/2110014.png,2,2,2,,0
2110017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/2110017.png,3,2,2,,0
2110038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/2110038.png,3,2,4,,0
3000002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000002.png,3,2,2,,0
3000003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000003.png,2,2,2,,0
3000009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000009.png,2,2,2,,0
3000008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000008.png,2,2,2,,0
3000010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000010.png,2,2,2,,0
3000014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000014.png,2,2,2,,0
3000021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000021.png,3,2,2,,0
3000022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000022.png,3,2,2,,0
3000023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000023.png,2,2,2,,0
3000025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000025.png,2,2,2,,0
3000030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000030.png,2,2,2,,0
3000032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000032.png,2,2,2,,0
3000035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000035.png,2,2,2,,0
3000039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000039.png,2,2,2,,0
3000056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000056.png,2,2,4,,0
3000068.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000068.png,2,2,2,,0
3000080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000080.png,3,2,2,,0
3000082.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000082.png,2,2,2,,0
3000084.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000084.png,3,2,2,,0
3000087.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000087.png,2,2,2,,0
3000090.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000090.png,2,2,2,,0
3000102.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000102.png,2,2,2,,0
3000105.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000105.png,2,2,2,,0
3000108.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000108.png,2,2,2,,0
3000112.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000112.png,2,2,2,,0
3000115.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000115.png,2,2,2,,0
3000125.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000125.png,2,2,2,,0
3000128.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000128.png,2,2,2,,0
3000136.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000136.png,2,2,2,,0
3000141.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000141.png,2,2,2,,0
3000147.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000147.png,2,2,2,,0
3000170.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/3000170.png,2,2,2,,0
